,video_id,thumnail_url,features
2006,0FsIdkTFLms,https://i.ytimg.com/vi/0FsIdkTFLms/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    16.873686 ]]

  [[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    11.1535425]
   [ 0.         0.         0.        ...  0.         0.
    33.530518 ]]]]"
2007,vjb8oD2rxbU,https://i.ytimg.com/vi/vjb8oD2rxbU/default.jpg,"[[[[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]

  [[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]]]"
2008,Y2vS8dPMR2U,https://i.ytimg.com/vi/Y2vS8dPMR2U/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.       28.710896  0.       ...  0.        0.        0.      ]]]]"
2009,_Or0-u4s8Oo,https://i.ytimg.com/vi/_Or0-u4s8Oo/default.jpg,"[[[[  0.          0.          0.        ...   0.          0.3394537
     16.052868 ]
   [  0.          0.          0.        ...   0.          0.
     92.56074  ]
   [  0.          0.          0.        ...   0.          0.
     74.46879  ]]

  [[  0.          0.          0.        ...   0.          0.
     21.641989 ]
   [  0.          0.          0.        ...   0.          0.
    142.48967  ]
   [  0.          0.          0.        ...   0.          0.
    106.97075  ]]]]"
2010,rgNlWypWmtw,https://i.ytimg.com/vi/rgNlWypWmtw/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       30.786282]
   [ 0.        0.        0.       ...  0.        0.       33.95985 ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       94.10953 ]
   [ 0.        0.        0.       ...  0.        0.       77.78973 ]]]]"
2011,5yHz-1PYbRY,https://i.ytimg.com/vi/5yHz-1PYbRY/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.       36.944706]
   [ 0.        0.        0.       ...  0.        0.       59.723446]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]]]"
2012,Fo3HwJNgi9M,https://i.ytimg.com/vi/Fo3HwJNgi9M/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
     94.452576]
   [  0.         0.         0.       ...   0.         0.
     83.68481 ]]

  [[  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
    140.49437 ]
   [  0.         0.         0.       ...   0.         0.
    101.591   ]]]]"
2013,3hf59ehX7Og,https://i.ytimg.com/vi/3hf59ehX7Og/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       10.749213]]]]"
2014,1VrrmSsovX4,https://i.ytimg.com/vi/1VrrmSsovX4/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.       13.18155 ]
   [16.638609  0.        0.       ...  0.        0.       49.495167]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]]]"
2015,DPIv7awI-1A,https://i.ytimg.com/vi/DPIv7awI-1A/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       42.37054 ]
   [ 0.        0.        0.       ...  0.        0.       39.3794  ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       78.646034]
   [ 0.        0.        0.       ...  0.        0.       86.43717 ]]]]"
2016,zepiHyho0WM,https://i.ytimg.com/vi/zepiHyho0WM/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       26.527657]
   [ 0.        0.        0.       ...  0.        0.       48.293976]]]]"
2017,7jl9dX2aVHc,https://i.ytimg.com/vi/7jl9dX2aVHc/default.jpg,"[[[[ 0.         6.398033   4.9751596 ...  0.         0.
     0.       ]
   [ 0.         0.         4.3912416 ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.        58.520615  15.628262  ... 27.973188   0.
    52.434963 ]
   [ 0.         0.        25.660875  ...  3.1118505  0.
    52.021484 ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]]]"
2018,YscZRozTN9s,https://i.ytimg.com/vi/YscZRozTN9s/default.jpg,"[[[[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]

  [[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]]]"
2019,od0qpPOLQDI,https://i.ytimg.com/vi/od0qpPOLQDI/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
     19.566433]
   [  0.         0.         0.       ...   0.         0.
     40.88239 ]]

  [[  0.         0.         0.       ...  17.704569   0.
     27.221046]
   [  0.         0.         0.       ...  34.311974   0.
     77.098526]
   [  0.         0.         0.       ...   0.         0.
    104.65999 ]]]]"
2020,SucsS8EYyjM,https://i.ytimg.com/vi/SucsS8EYyjM/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     27.024332]
   [  0.         0.         0.       ...   0.         0.
    100.16454 ]
   [  0.         0.         0.       ...   0.         0.
     63.744907]]

  [[  0.         0.         0.       ...   0.         0.
     28.676394]
   [  0.         0.         0.       ...   0.         0.
    106.65994 ]
   [  0.         0.         0.       ...   0.         0.
     78.176796]]]]"
2021,PbABZl_nAcE,https://i.ytimg.com/vi/PbABZl_nAcE/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
    11.209945 ]
   [ 0.         0.         0.        ...  0.         0.
    46.918797 ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         5.3980546 ...  0.         0.
    52.734806 ]
   [ 1.1602589  0.         6.775043  ...  0.         0.
    86.75451  ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]]]"
2022,Ty92wz0K-CM,https://i.ytimg.com/vi/Ty92wz0K-CM/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     5.0265303]
   [ 0.         0.         0.        ...  0.         0.
    49.723858 ]
   [ 0.         0.         0.        ...  0.         0.
    68.7204   ]]

  [[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    77.48041  ]
   [ 0.         0.         0.        ...  0.         0.
    90.94414  ]]]]"
2023,Fe6cBZJnf3w,https://i.ytimg.com/vi/Fe6cBZJnf3w/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     2.4311728]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         0.        ...  0.         0.
     8.159647 ]
   [ 0.         0.         0.        ...  0.         0.
     9.877526 ]
   [ 0.         0.         0.        ... 21.636576   0.
     0.       ]]]]"
2024,tuDDdaTl1Qc,https://i.ytimg.com/vi/tuDDdaTl1Qc/default.jpg,"[[[[ 0.         0.         2.4017131 ...  0.         0.
    23.546398 ]
   [ 0.         0.         0.        ...  0.         0.
    51.002632 ]
   [ 0.         0.         0.        ...  0.         0.
    37.150906 ]]

  [[ 0.         0.        35.719948  ...  0.         0.
    29.147863 ]
   [ 0.         0.        11.011552  ...  0.         0.
    73.38328  ]
   [ 0.         0.         0.        ...  0.         0.
    93.984505 ]]]]"
2025,kzBc2-jBlw8,https://i.ytimg.com/vi/kzBc2-jBlw8/default.jpg,"[[[[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]

  [[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]]]"
2026,1P55j9ub4es,https://i.ytimg.com/vi/1P55j9ub4es/default.jpg,"[[[[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]

  [[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]]]"
2027,yh2XYkRwtBQ,https://i.ytimg.com/vi/yh2XYkRwtBQ/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
    10.020296 ]
   [ 0.         0.         0.        ...  0.         1.9143033
     7.3456426]
   [ 0.         0.         0.        ...  0.         1.8120623
     0.       ]]

  [[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    35.213554 ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]]]"
2028,LbPF6ptGLnI,https://i.ytimg.com/vi/LbPF6ptGLnI/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
    18.220251 ]
   [ 0.         0.         0.        ...  0.         6.3593283
    32.11246  ]]

  [[ 0.         0.         0.        ...  0.         0.
     0.       ]
   [26.428083   0.         0.        ...  0.         0.
    49.851295 ]
   [ 1.8705488  0.         0.        ...  0.         0.
    85.971146 ]]]]"
2029,xX70GuZfs1Q,https://i.ytimg.com/vi/xX70GuZfs1Q/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     34.368145]
   [  0.         0.         0.       ...   0.         0.
     54.38542 ]
   [  0.         0.         0.       ...   0.         0.
     21.035275]]

  [[  0.         0.         0.       ...   0.         0.
      0.      ]
   [  0.         0.         0.       ...   0.         0.
    104.302   ]
   [  0.         0.         0.       ...   0.         0.
     83.359375]]]]"
2030,SqXa7k_cpnQ,https://i.ytimg.com/vi/SqXa7k_cpnQ/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     86.7449  ]
   [  0.         0.         0.       ...   0.         0.
     67.04935 ]
   [  0.         0.         0.       ...   0.         0.
     39.106636]]

  [[  0.         0.         0.       ...   0.         0.
    138.99843 ]
   [  0.         0.         0.       ...   0.         0.
    103.05587 ]
   [  0.         0.         0.       ...   0.         0.
     73.12813 ]]]]"
2031,M-PbCoEFQC4,https://i.ytimg.com/vi/M-PbCoEFQC4/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
    10.143665 ]
   [ 0.         0.         0.        ...  0.         0.
    27.73556  ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         0.        ...  0.         0.
    28.228611 ]
   [ 0.         0.         0.        ...  2.0781174  0.
    44.25098  ]
   [ 0.         0.         0.        ...  0.         0.
     8.137415 ]]]]"
2032,LMfr7zQNAKg,https://i.ytimg.com/vi/LMfr7zQNAKg/default.jpg,"[[[[  0.          0.          0.        ...   0.          5.649595
      0.       ]
   [  0.          0.          0.        ...   0.          6.138305
      0.       ]
   [  0.          0.          0.        ...   0.          0.
     48.4336   ]]

  [[  0.          0.          0.        ...   0.          0.
      2.2470016]
   [  0.          0.          0.        ...   0.          0.
     80.82382  ]
   [  0.          0.          0.        ...   0.          0.
    119.138504 ]]]]"
2033,wQx6dWnncww,https://i.ytimg.com/vi/wQx6dWnncww/default.jpg,"[[[[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]

  [[0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]
   [0. 0. 0. ... 0. 0. 0.]]]]"
2034,qMRCZRKgJw8,https://i.ytimg.com/vi/qMRCZRKgJw8/default.jpg,"[[[[ 0.         0.         0.        ...  0.         0.
     0.9146874]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]
   [ 0.         0.         0.        ...  0.         0.
     0.       ]]

  [[ 0.         0.         0.        ...  9.241619   0.
     9.530028 ]
   [25.282337   0.         0.        ... 55.75749    0.
     0.       ]
   [ 0.         0.         0.        ... 60.3812     0.
     0.       ]]]]"
2035,1B040yB7bEw,https://i.ytimg.com/vi/1B040yB7bEw/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       38.34938 ]
   [ 0.        0.        0.       ...  0.        0.        0.      ]]

  [[ 0.        0.        0.       ...  0.        0.       26.420258]
   [ 0.        0.        0.       ...  0.        0.       11.702886]
   [ 0.        0.        0.       ...  0.        0.       10.976619]]]]"
2036,yOyBmzc6Wqs,https://i.ytimg.com/vi/yOyBmzc6Wqs/default.jpg,"[[[[  0.         0.         0.       ...   0.         0.
     21.17239 ]
   [  0.         0.         0.       ...   0.         0.
     48.154694]
   [  0.         0.         0.       ...   0.         0.
      0.      ]]

  [[  0.         0.         0.       ...   0.         0.
    101.57685 ]
   [  0.         0.         0.       ...   0.         0.
    147.86308 ]
   [  0.         0.         0.       ...   0.         0.
     15.50997 ]]]]"
2037,97o1JuuzpFU,https://i.ytimg.com/vi/97o1JuuzpFU/default.jpg,"[[[[ 0.       0.       0.      ...  0.       0.       0.     ]
   [ 0.       0.       0.      ...  0.       0.       0.     ]
   [ 0.       0.       0.      ...  0.       0.       0.     ]]

  [[ 0.       0.       0.      ...  0.       0.      30.60876]
   [ 0.       0.       0.      ...  0.       0.       0.     ]
   [ 0.       0.       0.      ...  0.       0.       0.     ]]]]"
2038,eexRvJvdbP8,https://i.ytimg.com/vi/eexRvJvdbP8/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.       70.113106]
   [ 0.        0.        0.       ...  0.        0.       81.49754 ]
   [ 0.        0.        0.       ...  0.        0.       43.830532]]

  [[ 0.       53.254395  0.       ...  0.        0.       87.38725 ]
   [ 0.        0.        0.       ...  0.        0.       87.86895 ]
   [ 0.        0.        0.       ...  0.        0.       74.46294 ]]]]"
2039,PiZlXNXpF-A,https://i.ytimg.com/vi/PiZlXNXpF-A/default.jpg,"[[[[0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        4.1536927 0.       ]
   [0.        0.        0.        ... 0.        0.        0.       ]]

  [[0.        0.        0.        ... 0.        0.        0.       ]
   [0.        0.        0.        ... 0.        0.        1.3373052]
   [0.        0.        0.        ... 0.        0.        0.       ]]]]"
2040,KQfnP4QqL2k,https://i.ytimg.com/vi/KQfnP4QqL2k/default.jpg,"[[[[ 0.        0.        0.       ...  0.        0.        0.      ]
   [ 0.        0.        0.       ...  0.        0.       13.875817]
   [ 0.        0.        0.       ...  0.        0.       30.06566 ]]

  [[ 0.        0.        0.       ...  0.        0.        4.390425]
   [ 0.        0.        0.       ...  0.        0.       76.01178 ]
   [ 0.        0.        0.       ...  0.        0.       88.57549 ]]]]"
